"","IndicatorID","GridID","UnitID","NSTC100","Period","ES","SD","N","N_OBS","GTC","STC","CategoryID","Name","Code","Parameters","Units","YearMin","YearMax","MonthMin","MonthMax","DepthMin","DepthMax","Metric","Response","Applied","Comments","ACDEV","GTC_HM","GTC_ML","STC_HM","STC_ML","GSC_HM","GSC_ML","SSC_HM","SSC_ML","IW","ET","EQR_HG","EQR_GM","EQR_MP","EQR_PB","W"
"1",1,548,45,NA,20102010,4.61,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,6.462842453,NA,NA,NA,NA,NA
"2",1,585,45,NA,20102010,3.81,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,6.462842453,NA,NA,NA,NA,NA
"3",1,923,3,NA,20122012,5.87,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,NA,NA,NA,NA,NA
"4",1,924,3,NA,20122012,5.46,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,NA,NA,NA,NA,NA
"5",1,925,2,NA,20122012,6.72,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"6",1,929,16,NA,20102010,7.65,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.373467118,NA,NA,NA,NA,NA
"7",1,930,16,NA,20102010,8.36,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.373467118,NA,NA,NA,NA,NA
"8",1,960,3,NA,20122012,6.84,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,NA,NA,NA,NA,NA
"9",1,961,3,NA,20122012,7.06,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.93917413,NA,NA,NA,NA,NA
"10",1,964,2,NA,20122012,6.12,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"11",1,965,2,NA,20122012,6.12,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"12",1,966,2,NA,20122012,5.82,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"13",1,968,16,NA,20102010,6.785,NA,1,2,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.373467118,NA,NA,NA,NA,NA
"14",1,970,17,NA,20102010,5.7,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"15",1,971,17,NA,20102010,7.97,NA,1,2,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"16",1,972,17,NA,20102014,10.483,2.16462641118508,5,8,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"17",1,973,17,NA,20092014,7.88055555555556,2.25427412970381,6,16,8.33333333333333,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"18",1,974,17,NA,20082014,8.485,2.35873926620259,7,13,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"19",1,975,17,NA,20112011,15.06,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"20",1,1000,2,NA,20122012,7.05,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"21",1,1002,2,NA,20112011,7.88,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"22",1,1005,16,NA,20112011,6.64,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.373467118,NA,NA,NA,NA,NA
"23",1,1006,16,NA,20102013,6.16,0.849431182223336,4,6,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.373467118,NA,NA,NA,NA,NA
"24",1,1007,16,NA,20102011,7.4275,1.11369318036881,2,3,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.373467118,NA,NA,NA,NA,NA
"25",1,1008,16,NA,20102013,6.5675,0.447092458745019,4,5,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.373467118,NA,NA,NA,NA,NA
"26",1,1009,17,NA,20112011,8.205,NA,1,2,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"27",1,1010,17,NA,20102012,8.21166666666667,0.729046180521738,3,4,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"28",1,1011,17,NA,20092014,6.44141666666667,2.7932046186534,6,14,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"29",1,1012,17,NA,20082014,6.35619047619048,2.64045112487566,7,15,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"30",1,1013,17,NA,20082014,9.57166666666667,2.48006384326426,7,15,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,8.914173221,NA,NA,NA,NA,NA
"31",1,1039,2,NA,20122012,7.93,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"32",1,1040,2,NA,20112011,8.36,NA,1,2,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"33",1,1041,2,NA,20112011,8.29666666666667,NA,1,3,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"34",1,1042,2,NA,20112011,7.65,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"35",1,1043,2,NA,20112011,7.09,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"36",1,1043,11,NA,20112011,7.12,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.49263012,NA,NA,NA,NA,NA
"37",1,1044,11,NA,20132013,4.2,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.49263012,NA,NA,NA,NA,NA
"38",1,1052,61,NA,20082014,13.6599863945578,2.96083214854841,7,44,42.8571428571429,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"39",1,1053,61,NA,20062014,22.4873398669232,4.94001874922892,9,76,50,27.7777777777778,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"40",1,1077,2,NA,20122012,8.84,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"41",1,1080,2,NA,20112011,6.86,NA,1,2,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"42",1,1081,2,NA,20112013,5.86625,1.33819958339554,2,5,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"43",1,1082,2,NA,20132013,3.7,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"44",1,1082,11,NA,20112011,8.44,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.49263012,NA,NA,NA,NA,NA
"45",1,1083,11,NA,20112011,10.0466666666667,NA,1,3,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.49263012,NA,NA,NA,NA,NA
"46",1,1090,61,NA,20062014,7.91108308531746,3.68816240833502,8,72,50,12.5,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"47",1,1091,61,7,20062014,10.4243762718763,2.38906865308057,9,86,55.5555555555556,88.8888888888889,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"48",1,1092,61,7,20062014,23.0968305274972,3.61954640941061,9,82,50,88.8888888888889,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"49",1,1115,2,NA,20092009,10.4,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"50",1,1116,2,NA,20062009,8.745,0.81317279836453,2,4,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"51",1,1117,2,NA,20062012,8.02965714285714,0.769297835161177,5,22,10,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"52",1,1118,2,NA,20062013,6.40595833333333,0.598614032926616,6,37,33.3333333333333,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"53",1,1119,2,NA,20112012,6.2525,0.896847100804938,2,9,25,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"54",1,1120,2,NA,20122012,8.55,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"55",1,1120,11,NA,20122012,7.63,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.49263012,NA,NA,NA,NA,NA
"56",1,1128,61,NA,20102010,12.91,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"57",1,1129,61,NA,20082014,9.70454761904762,1.94314315515573,7,33,21.4285714285714,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"58",1,1130,61,9,20062014,8.31708465608466,2.36487361483859,9,55,33.3333333333333,100,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"59",1,1131,61,9,20062014,25.5942804232804,5.22776920386616,9,59,27.7777777777778,100,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"60",1,1152,2,NA,20062013,8.32,2.42663118105922,5,16,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"61",1,1153,2,NA,20062009,8.9125,1.36209363630922,4,10,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"62",1,1154,2,NA,20062013,10.0016666666667,2.78518351679422,5,18,10,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"63",1,1155,2,NA,20062013,10.7677862904602,2.20238640310422,7,135,85.7142857142857,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"64",1,1156,2,NA,20062013,10.2873939631797,1.81548858784829,7,86,71.4285714285714,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"65",1,1157,2,NA,20062013,7.92265561872705,0.969809438694813,7,133,92.8571428571429,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"66",1,1157,6,NA,20062008,10.115,0.134350288425445,2,3,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,12.50303445,NA,NA,NA,NA,NA
"67",1,1158,2,NA,20062013,6.83873469387755,1.27993358519389,7,33,21.4285714285714,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"68",1,1158,6,NA,20062011,7.23563888888889,1.49818312341859,6,28,16.6666666666667,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,12.50303445,NA,NA,NA,NA,NA
"69",1,1158,11,NA,20062013,7.27277777777778,2.35028926509688,6,18,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.49263012,NA,NA,NA,NA,NA
"70",1,1158,29,NA,20092011,7.54083333333333,1.47667466137791,2,7,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,12.44032163,NA,NA,NA,NA,NA
"71",1,1160,29,NA,20132013,10.85,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,12.44032163,NA,NA,NA,NA,NA
"72",1,1166,61,NA,20082014,19.062,3.08978528784768,5,12,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"73",1,1167,61,NA,20062014,9.6497619047619,4.13304184840112,8,24,6.25,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"74",1,1168,61,NA,20082014,9.12214285714286,1.52949965017785,7,19,7.14285714285714,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"75",1,1169,61,NA,20082014,11.305119047619,3.24240831378166,7,23,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"76",1,1190,2,NA,20072009,10.645,2.82135605693432,2,2,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,7.919690322,NA,NA,NA,NA,NA
"77",1,1195,6,NA,20062013,11.934350328188,2.71081541897636,7,106,78.5714285714286,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,12.50303445,NA,NA,NA,NA,NA
"78",1,1196,6,NA,20062013,9.11028711130201,1.89675661760171,7,113,100,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,12.50303445,NA,NA,NA,NA,NA
"79",1,1196,29,NA,20062011,6.7925,0.298817112406011,4,4,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,12.44032163,NA,NA,NA,NA,NA
"80",1,1197,29,NA,20062013,9.146,1.60645199119053,3,12,16.6666666666667,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,12.44032163,NA,NA,NA,NA,NA
"81",1,1203,61,NA,20082014,18.0720238095238,8.17887664139027,7,17,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"82",1,1204,61,NA,20082014,9.89085884353742,2.13703657015374,7,37,28.5714285714286,7.14285714285714,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"83",1,1205,61,NA,20082014,7.15154761904762,2.3692091404218,7,23,7.14285714285714,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"84",1,1206,23,NA,20082014,8.35333333333333,3.31518124190317,6,6,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,9.557855231,NA,NA,NA,NA,NA
"85",1,1206,46,NA,20102010,8.05,NA,1,1,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,10.11657854,NA,NA,NA,NA,NA
"86",1,1206,61,NA,20082014,7.34869047619048,1.59852216596435,7,19,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"87",1,1207,61,NA,20082014,10.6933333333333,4.6781801423678,7,13,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"88",1,1208,23,12,20062014,8.07094444444444,1.4394680320444,9,36,0,77.7777777777778,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,9.557855231,NA,NA,NA,NA,NA
"89",1,1208,61,12,20062014,20.4541111111111,6.66816693696086,9,46,22.2222222222222,77.7777777777778,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
"90",1,1209,61,NA,20082014,21.352,7.92797704335728,5,5,0,0,11,"Dissolved Inorganic Nitrogen","DIN","NTRA+NTRI+AMON","umol/l",2006,2014,11,2,0,10,"Mean",1,1,NA,50,12,6,0,2,0.8,0.4,70,50,50,11.23370986,NA,NA,NA,NA,NA
