"","IndicatorID","UnitID","GridID","Period","ES","SD","N","N_OBS","GTC","STC"
"2208",3,2,1118,20142014,0.9,NA,1,1,0,0
"2209",3,2,1119,20102010,0.38,NA,1,1,0,0
"2210",3,3,552,20062014,0.648888888888889,0.447030324599027,9,9,0,0
"2211",3,3,589,20062014,0.453888888888889,0.222791631600272,9,12,0,0
"2212",3,3,590,20062014,0.95,1.0316006979447,9,9,0,0
"2213",3,3,626,20112011,0.19,NA,1,1,0,0
"2214",3,3,627,20072014,0.5225,0.212468485058037,8,14,0,0
"2215",3,3,628,20102010,0.11,NA,1,1,0,0
"2216",3,3,664,20062014,0.577777777777778,0.445667414609195,9,9,0,0
"2217",3,3,665,20062014,0.69,0.563205113613149,9,9,0,0
"2218",3,3,702,20062014,0.798888888888889,0.937275899141289,9,9,0,0
"2219",3,3,739,20082014,1.14857142857143,0.689140251120398,7,7,0,0
"2220",3,3,740,20062014,1.05222222222222,0.988063481991134,9,9,0,0
"2221",3,3,777,20082014,1.13666666666667,0.766776803683227,6,7,0,0
"2222",3,3,814,20092014,1.816875,0.873587848568572,4,5,0,0
"2223",3,3,1536,20082008,1.2,NA,1,3,0,0
"2224",3,3,1537,20082008,0.93,NA,1,1,0,0
"2225",3,3,1570,20072007,0.973438395415473,NA,1,698,100,0
"2226",3,3,1571,20072007,1.36569007263923,NA,1,413,100,0
"2227",3,3,1572,20072008,1.43947674418605,0.522519022609362,2,517,50,0
"2228",3,3,1573,20072008,1.03951039697543,0.299120871985564,2,1592,50,0
"2229",3,3,1574,20072008,1.73610969387755,0.517757294397895,2,785,50,0
"2230",3,3,1575,20072007,1.18285714285714,NA,1,7,0,0
"2231",3,3,1608,20082008,0.39,NA,1,1,0,0
"2232",3,3,1609,20082008,0.78,NA,1,1,0,0
"2233",3,3,1610,20082008,0.58,NA,1,2,0,0
"2234",3,3,1611,20072007,1.73753721244926,NA,1,739,100,0
"2235",3,3,1649,20072007,2.15777777777778,NA,1,36,100,0
"2236",3,3,1650,20072007,2.87625641025641,NA,1,195,100,0
"2237",3,3,1652,20072007,2.32995594713656,NA,1,227,100,0
"2238",3,3,1653,20072007,2.24390048154093,NA,1,623,100,0
"2239",3,3,1654,20072007,2.56882352941176,NA,1,17,50,0
"2240",3,3,1688,20072007,2.68416666666667,NA,1,36,100,0
"2241",3,3,1689,20072007,1.80082810539523,NA,1,797,100,0
"2242",3,3,1690,20072007,0.984201680672269,NA,1,119,100,0
"2243",3,3,1692,20072011,1.17952898550725,1.17313114168594,2,139,50,0
"2244",3,3,1693,20072011,1.20219512195122,0.752637559292218,2,43,50,0
"2245",3,3,1731,20102011,1.01909090909091,0.680108158632152,2,12,0,0
"2246",3,3,1732,20062014,0.927864357864358,0.46757211056276,9,643,11.1111111111111,0
"2247",3,3,1769,20062014,1.14566737475659,0.703318563948312,9,288,11.1111111111111,0
"2248",3,3,1770,20062014,1.17087192468248,0.635621622930123,9,737,11.1111111111111,0
"2249",3,3,1772,20062014,1.62450902184236,1.21056812195965,9,2359,11.1111111111111,0
"2250",3,3,1807,20062014,1.08137175721977,0.911655213560682,9,471,11.1111111111111,0
"2251",3,3,1808,20062014,1.20069716775599,0.847408296197501,9,163,11.1111111111111,0
"2252",3,3,1809,20062014,1.16587466074513,0.776585153247158,9,1371,11.1111111111111,0
"2253",3,3,1810,20072007,0.695214285714286,NA,1,140,100,0
"2254",3,3,1811,20122014,0.520833333333333,0.377527592810556,3,4,0,0
"2255",3,3,1845,20062014,1.12709963484611,0.978112120651094,9,649,11.1111111111111,0
"2256",3,3,1846,20062014,1.59463765562603,1.29014461053864,9,493,11.1111111111111,0
"2257",3,3,1851,20122014,0.688125,0.263245221941444,3,4,0,0
"2258",3,3,1853,20122014,0.498333333333333,0.101529962736787,3,4,0,0
"2259",3,4,3949,20062006,2.99454545454545,NA,1,11,0,100
"2260",3,4,3950,20062009,3.2085,3.19400133061963,2,11,0,50
"2261",3,4,4024,20102010,1.16,NA,1,1,0,0
"2262",3,5,3645,20062006,5.22,NA,1,1,0,0
"2263",3,5,3796,20092009,1.11,NA,1,1,0,0
"2264",3,5,3799,20062006,9.127,NA,1,10,0,100
"2265",3,6,1273,20112011,0.435,NA,1,1,0,0
"2266",3,9,5992,20062014,1.57614307598039,0.365755542509338,8,128,50,100
"2267",3,10,1287,20132013,2.32263888888889,NA,1,5,0,0
"2268",3,10,1324,20092014,1.39933333333333,1.00746767248935,5,10,0,0
"2269",3,10,1325,20092014,2.54169444444444,1.18833088021148,4,9,0,0
"2270",3,10,1362,20142014,2.56833333333333,NA,1,2,0,0
"2271",3,10,1363,20092014,2.04294444444444,1.63817403901379,5,7,0,0
"2272",3,10,1401,20142014,1.82666666666667,NA,1,1,0,0
"2273",3,10,1439,20092014,1.19811111111111,0.935565419583787,5,6,0,0
"2274",3,10,1478,20062014,1.53,0.74953318805774,2,2,0,0
"2275",3,10,1479,20062014,2.4231415200138,1.03905548062774,8,155,56.25,100
"2276",3,11,1042,20132013,0.83,NA,1,1,0,0
"2277",3,12,3939,20102010,0.17,NA,1,1,0,0
"2278",3,12,3942,20142014,0.83,NA,1,1,0,0
"2279",3,16,1007,20092009,0.68,NA,1,1,0,0
"2280",3,17,971,20092009,1.18,NA,1,1,0,0
"2281",3,17,1009,20092009,1.26,NA,1,1,0,0
"2282",3,18,1281,20112011,0.25,NA,1,3,0,0
"2283",3,18,1318,20102010,0.23,NA,1,1,0,0
"2284",3,18,1319,20092014,0.423854166666667,0.271268552552939,6,10,0,0
"2285",3,18,1320,20062014,0.852142857142857,0.480666036282338,9,68,5.55555555555556,44.4444444444444
"2286",3,18,1358,20102010,0.15,NA,1,1,0,0
"2287",3,18,1359,20092014,1.21901234567901,1.03658251062133,6,15,0,0
"2288",3,19,5594,20072013,1.87633333333333,0.950622895205501,5,18,0,0
"2289",3,19,5669,20132013,0.94,NA,1,2,0,0
"2290",3,19,5670,20112013,0.455,0.275771644662754,2,2,0,0
"2291",3,19,5821,20072013,1.09110465116279,0.528767873233801,2,45,50,0
"2292",3,19,5822,20072007,0.750625,NA,1,32,100,0
"2293",3,19,5896,20132013,2.4,NA,1,1,0,0
"2294",3,19,5897,20072007,1.04321428571429,NA,1,56,100,0
"2295",3,19,5971,20132013,0.865,NA,1,2,0,0
"2296",3,19,5972,20072007,1.02403225806452,NA,1,62,100,0
"2297",3,21,4790,20132013,2.919,NA,1,1,0,0
"2298",3,21,4791,20062014,8.91809321419321,3.21871406922004,9,102,5.55555555555556,55.5555555555556
"2299",3,21,4865,20092014,3.22259537037037,1.55212287509329,6,14,0,0
"2300",3,21,4866,20102014,8.85928216619981,0.955886723557802,5,67,20,80
"2301",3,21,4940,20092014,3.3754537037037,1.26697803210937,6,15,0,0
"2302",3,21,4941,20132014,4.36333333333333,0.690607622958861,2,5,0,0
"2303",3,21,5090,20092014,4.44837962962963,2.73850759356635,6,19,0,0
"2304",3,21,5091,20062014,6.16874563136909,1.64205590269907,9,163,38.8888888888889,55.5555555555556
"2305",3,21,5165,20142014,4.73,NA,1,1,0,0
"2306",3,21,5166,20062010,5.6090959040959,2.23831878523488,5,68,30,90
"2307",3,22,41438,20092014,5.07203703703704,2.73635579654172,6,13,0,0
"2308",3,22,41439,20092009,10.0366666666667,NA,1,1,0,0
"2309",3,22,41666,20132014,2.94,1.34350288425444,2,3,0,0
"2310",3,22,42117,20132014,3.345,3.75473700810057,2,2,0,0
"2311",3,22,42118,20092014,2.31074074074074,0.957109318520853,5,12,0,0
"2312",3,22,42340,20132013,3.68,NA,1,1,0,0
"2313",3,23,1208,20082014,1.19561581275867,0.345701261095104,7,90,21.4285714285714,92.8571428571429
"2314",3,23,1244,20092014,0.613555555555556,0.679310834505489,5,6,0,0
"2315",3,23,1245,20062014,0.9797150997151,0.260850234362757,9,88,5.55555555555556,94.4444444444444
"2316",3,23,1246,20122014,0.539583333333333,0.209226004199605,3,4,0,0
"2317",3,23,1247,20092014,1.33287037037037,0.802329818628276,6,14,0,0
"2318",3,23,1248,20132013,0.642592592592593,NA,1,3,0,0
"2319",3,23,1283,20062014,0.726811803333542,0.159910086965572,9,152,27.7777777777778,100
"2320",3,23,1284,20132014,0.567361111111111,0.215863986812227,2,5,0,0
"2321",3,23,1285,20092014,1.1591975308642,0.553032191179704,6,16,0,0
"2322",3,23,1286,20132013,0.438277777777778,NA,1,4,0,0
"2323",3,23,1321,20092014,0.441333333333333,0.389369861300138,5,6,0,0
"2324",3,23,1322,20102014,1.486875,2.41572398999417,4,5,0,0
"2325",3,23,1323,20092014,0.916435185185185,0.60862794531885,6,14,0,0
"2326",3,23,1324,20092014,0.788288888888889,0.631677228485921,5,10,0,0
"2327",3,23,1360,20132013,0.588571428571429,NA,1,3,0,0
"2328",3,23,1361,20132014,0.875694444444445,0.498706699286846,2,6,0,0
"2329",3,23,1362,20142014,1.01333333333333,NA,1,2,0,0
"2330",3,23,1398,20092014,0.446222222222222,0.294852547371323,5,6,0,0
"2331",3,23,1399,20092014,0.44203125,0.188104148207626,4,5,0,0
"2332",3,23,1400,20142014,1.17125,NA,1,4,0,0
"2333",3,24,4789,20132013,0.484444444444444,NA,1,2,0,0
"2334",3,24,4790,20132014,3.86736111111111,0.696696598019079,2,5,0,0
"2335",3,24,4863,20092014,1.7625,0.788945674795025,6,12,0,0
"2336",3,24,4864,20092014,2.49848148148148,1.04524319732959,6,15,0,0
"2337",3,24,5013,20092014,2.13171296296296,1.06752946032536,6,14,0,0
"2338",3,24,5088,20092014,2.715,0.81840121918015,5,7,0,0
"2339",3,25,552,20062014,1.02166666666667,0.55258483511584,9,13,0,0
"2340",3,25,590,20082014,0.476666666666667,0.137961347243832,3,4,0,0
"2341",3,25,591,20062014,1.8025,2.42333742712695,8,8,0,0
"2342",3,25,628,20142014,0.54,NA,1,1,0,0
"2343",3,25,629,20062014,1.35824074074074,0.659740906168175,9,18,0,0
"2344",3,25,666,20062014,1.55666666666667,1.96831463440173,9,19,0,0
"2345",3,25,704,20082008,4.9475,NA,1,2,0,0
"2346",3,25,742,20062014,1.35166666666667,0.427581213858191,9,20,0,0
"2347",3,25,779,20112011,1.16,NA,1,1,0,0
"2348",3,25,817,20082014,1.95142857142857,1.66276304757502,7,7,0,0
"2349",3,26,590,20062014,0.502407407407407,0.348652277339224,9,19,0,0
"2350",3,26,628,20062014,0.455,0.217715410570772,9,10,0,0
"2351",3,26,665,20092014,0.483333333333333,0.173051052197514,6,8,0,0
"2352",3,26,666,20062014,0.953939393939394,0.508416558241581,9,26,0,0
"2353",3,26,703,20062014,0.68,0.313518340771318,9,15,0,0
"2354",3,26,704,20062014,1.01,0.483144462276627,8,8,0,0
"2355",3,26,740,20062014,0.465555555555556,0.290779603441813,9,9,0,0
"2356",3,26,741,20062014,1.22444444444444,0.620606781930215,9,10,0,0
"2357",3,26,779,20082014,0.893571428571429,0.451384114748868,7,14,0,0
"2358",3,27,2515,20082008,2.08833333333333,NA,1,3,0,0
"2359",3,27,2589,20072008,1.8775,0.251022907321224,2,3,0,0
"2360",3,27,2590,20062014,2.47328703703704,1.50239603836528,9,21,0,0
"2361",3,27,2665,20082008,3.8975,NA,1,4,0,0
"2362",3,27,2740,20062014,1.81944444444444,0.907814836724856,9,9,0,0
"2363",3,28,41176,20102010,0.74,NA,1,1,0,0
"2364",3,29,1160,20102010,0.54,NA,1,1,0,0
"2365",3,29,1236,20102011,1.075,0.784888527117068,2,6,0,0
"2366",3,29,1237,20112011,5.48556962025316,NA,1,79,100,0
"2367",3,29,1273,20112011,0.37,NA,1,1,0,0
"2368",3,29,1274,20112011,1.535,NA,1,4,0,0
"2369",3,29,1275,20102011,2.22642857142857,2.78094995515224,2,8,0,0
"2370",3,29,1310,20092009,0.456666666666667,NA,1,6,0,0
"2371",3,29,1311,20092011,0.398214285714286,0.00959644917324604,2,9,0,0
"2372",3,29,1312,20082008,2.0075,NA,1,2,0,0
"2373",3,29,1349,20092009,0.23,NA,1,3,0,0
"2374",3,29,1387,20082009,2.51604166666667,0.619013061363724,2,9,0,0
"2375",3,29,1388,20082009,4.463125,0.488787562495201,2,5,0,0
"2376",3,30,1499,20082008,2.5625,NA,1,4,0,0
"2377",3,30,1537,20082008,0.61,NA,1,1,0,0
"2378",3,30,1575,20072007,1.71782857142857,NA,1,350,100,0
"2379",3,30,1576,20072007,2.19923076923077,NA,1,65,100,0
"2380",3,30,1614,20072007,1.80622641509434,NA,1,106,100,0
"2381",3,30,1615,20072007,3.07703125,NA,1,64,100,0
"2382",3,30,1616,20072007,1.50592,NA,1,250,100,0
"2383",3,30,1617,20072007,2.38214285714286,NA,1,56,100,0
"2384",3,30,1653,20072007,1.84968944099379,NA,1,161,100,0
"2385",3,30,1654,20072007,3.03276836158192,NA,1,177,100,0
"2386",3,30,1655,20072011,1.99375,0.654402160372351,3,130,33.3333333333333,0
"2387",3,30,1656,20072007,1.93861413043478,NA,1,368,100,0
"2388",3,30,1693,20072011,1.07799839228296,0.356337379434197,3,627,33.3333333333333,0
"2389",3,30,1694,20072014,0.661058641975309,0.26841170550104,3,435,33.3333333333333,0
"2390",3,30,1695,20062014,1.64425690021231,1.13982171178838,9,1126,11.1111111111111,0
"2391",3,30,1696,20072007,2.71414141414141,NA,1,99,100,0
"2392",3,30,1732,20072007,1.22936241610738,NA,1,596,100,0
"2393",3,30,1733,20062014,1.33114163045727,0.575816450164764,9,744,11.1111111111111,0
"2394",3,30,1734,20072007,1.90948811700183,NA,1,547,100,0
"2395",3,30,1735,20062014,2.34479519774011,1.96512391420564,8,186,12.5,0
"2396",3,30,1736,20062014,2.01490451388889,1.9946374112532,9,138,11.1111111111111,0
"2397",3,30,1773,20062014,1.67346264367816,1.71888867217211,8,183,12.5,0
"2398",3,31,1354,20112011,0.28,NA,1,1,0,0
"2399",3,31,1391,20132013,1.8,NA,1,1,0,0
"2400",3,31,1429,20062013,0.709303205128205,0.309470131921263,5,46,10,0
"2401",3,31,1430,20102013,0.861666666666667,0.553270578770761,3,4,0,0
"2402",3,31,1467,20132013,0.916666666666667,NA,1,3,0,0
"2403",3,31,1468,20092012,0.614583333333333,0.374249944333107,3,3,0,0
"2404",3,31,1506,20072013,0.738770491803279,0.369434313383857,2,245,50,0
"2405",3,31,1544,20072007,0.841658767772512,NA,1,211,100,0
"2406",3,31,1582,20072007,1.06003472222222,NA,1,288,100,0
"2407",3,31,1621,20062014,2.70432984965163,1.53375715104781,9,331,11.1111111111111,0
"2408",3,31,1659,20072007,0.498170731707317,NA,1,82,100,0
"2409",3,31,1697,20072008,6.12763157894737,7.37140211313787,2,343,50,0
"2410",3,31,1698,20072012,0.551120474406991,0.523272259778067,2,1603,50,0
"2411",3,31,1699,20072007,1.06225531914894,NA,1,235,100,0
"2412",3,31,1736,20072007,0.584846526655897,NA,1,1238,100,0
"2413",3,31,1737,20072007,0.934715447154472,NA,1,246,100,0
"2414",3,32,5399,20062014,3.0508776844071,3.1277414269564,9,60,16.6666666666667,27.7777777777778
"2415",3,32,5472,20062013,2.08674603174603,0.759307096183048,7,19,0,0
"2416",3,32,5473,20102010,1.13333333333333,NA,1,1,0,0
"2417",3,32,5474,20062014,2.87235185185185,2.60654616415367,9,24,0,0
"2418",3,32,5475,20082009,1.95,0.0707106781186545,2,2,0,0
"2419",3,32,5621,20062014,2.16453586529641,0.811228227593975,9,158,50,100
"2420",3,32,5624,20072014,1.79472222222222,0.699508898165463,8,64,0,87.5
"2421",3,32,5696,20062014,1.88487500698285,0.436082549320222,9,49,5.55555555555556,22.2222222222222
"2422",3,32,5771,20062014,2.21950617283951,0.975283017029364,9,23,0,0
"2423",3,33,5549,20062014,1.7835970523953,0.529744696544771,9,171,50,100
"2424",3,33,5623,20082010,1.4,0.89566858950296,2,2,0,0
"2425",3,33,5698,20062014,1.91671386196395,0.625444088124989,9,130,22.2222222222222,100
"2426",3,33,5771,20062014,1.66762345679012,0.673990430300887,9,24,0,0
"2427",3,33,5772,20062014,1.46141975308642,0.569022412113063,9,23,0,0
"2428",3,33,5773,20062014,1.80311728395062,1.25198300868927,9,21,0,0
"2429",3,34,42489,20112011,7.97,NA,1,5,0,0
"2430",3,34,42713,20112011,11.38,NA,1,4,0,0
"2431",3,34,42936,20112011,7.2325,NA,1,4,0,0
"2432",3,34,43160,20112011,4.19,NA,1,4,0,0
"2433",3,34,43381,20112011,1.78,NA,1,1,0,0
"2434",3,34,43382,20112011,1.365,NA,1,2,0,0
"2435",3,35,26425,20082014,3.195,2.92638855929967,6,6,0,0
"2436",3,35,26649,20132014,5.29,4.97803173955329,2,2,0,0
"2437",3,35,26650,20102010,10.12,NA,1,1,0,0
"2438",3,35,26871,20082014,4.95833333333333,2.88945958038292,6,6,0,0
"2439",3,36,37182,20062014,9.32722222222222,2.43085142959432,9,70,0,100
"2440",3,43,589,20102010,0.19,NA,1,1,0,0
"2441",3,43,626,20112011,0.24,NA,1,1,0,0
"2442",3,43,627,20122014,0.43,0.197989898732233,2,2,0,0
"2443",3,45,550,20122014,0.205,0.00707106781186546,2,2,0,0
"2444",3,45,551,20072014,0.494375,0.207078961820296,8,13,0,0
"2445",3,45,552,20062006,0.22,NA,1,1,0,0
"2446",3,45,588,20112014,0.318333333333333,0.0189296944860009,3,4,0,0
"2447",3,45,589,20112014,0.326666666666667,0.102632028788938,3,3,0,0
"2448",3,46,1242,20092014,0.646759259259259,0.382663249543826,6,9,0,0
"2449",3,46,1243,20102011,0.205,0.15556349186104,2,4,0,0
"2450",3,46,1279,20112011,4.69,NA,1,1,0,0
"2451",3,46,1280,20102011,0.741666666666667,0.836743024404081,2,4,0,0
"2452",3,46,1316,20112011,0.27,NA,1,1,0,0
"2453",3,46,1317,20092014,0.422875,0.259875120250092,5,6,0,0
"2454",3,46,1318,20102010,0.73,NA,1,1,0,0
"2455",3,46,1320,20082008,0.5455,NA,1,2,0,0
"2456",3,46,1354,20102011,0.3175,0.152027957955108,2,3,0,0
"2457",3,46,1355,20102010,0.26,NA,1,1,0,0
"2458",3,46,1356,20112011,0.29,NA,1,1,0,0
"2459",3,46,1357,20082011,0.40625,0.150260191002141,2,5,0,0
"2460",3,46,1360,20132013,0.393333333333333,NA,1,2,0,0
"2461",3,46,1391,20102011,0.38,0.169705627484771,2,2,0,0
"2462",3,46,1392,20102013,0.335972222222222,0.198103858844014,4,7,0,0
"2463",3,46,1393,20102014,0.98625,1.4369723669345,4,5,0,0
"2464",3,46,1394,20092014,0.4229375,0.135813655271969,4,8,0,0
"2465",3,46,1395,20082014,0.29718045112782,0.147450377765467,7,9,0,0
"2466",3,46,1396,20092014,0.2475,0.0872854512504805,5,6,0,0
"2467",3,46,1397,20112014,0.61212962962963,0.24141019809622,3,7,0,0
"2468",3,46,1398,20142014,0.513333333333333,NA,1,1,0,0
"2469",3,46,1399,20142014,0.526666666666667,NA,1,2,0,0
"2470",3,46,1430,20102013,1.00111111111111,0.785368514586435,3,12,0,0
"2471",3,46,1433,20082011,0.354736842105263,0.218830940704047,2,3,0,0
"2472",3,46,1436,20102014,0.264722222222222,0.0737383596170429,4,5,0,0
"2473",3,46,1437,20102014,0.418229166666667,0.257571541437196,4,5,0,0
"2474",3,46,1438,20142014,0.713333333333333,NA,1,1,0,0
"2475",3,46,1470,20122014,0.52,0.195192212959431,3,3,0,0
"2476",3,46,1471,20082014,0.323226851851852,0.147525181379134,6,10,0,0
"2477",3,46,1473,20092014,0.2609,0.121815639390022,5,6,0,0
"2478",3,46,1478,20062014,1.03638888888889,0.424477074807388,3,5,0,0
"2479",3,46,1506,20072007,0.3,NA,1,2,0,0
"2480",3,46,1511,20122014,0.413125,0.362686913018653,3,4,0,0
"2481",3,46,1513,20092014,0.821444444444444,0.742936657154033,5,6,0,0
"2482",3,46,1517,20062012,1.11394444444444,0.61919639527853,3,50,33.3333333333333,66.6666666666667
"2483",3,46,1518,20092012,0.616666666666667,0.44783429475148,2,2,0,0
"2484",3,46,1544,20072007,0.345,NA,1,2,0,0
"2485",3,46,1545,20072012,0.289078341013825,0.162341289579326,2,187,50,0
"2486",3,46,1547,20092014,0.504296296296296,0.272358821862566,5,10,0,0
"2487",3,46,1583,20072007,0.398308823529412,NA,1,136,100,0
"2488",3,46,1584,20072007,0.369782608695652,NA,1,46,100,0
"2489",3,46,1587,20092014,0.40890625,0.18176390865511,4,5,0,0
"2490",3,46,1621,20062014,2.54095238095238,1.51686976288376,9,161,11.1111111111111,0
"2491",3,46,1622,20062014,1.18086568529607,1.07658082074157,9,532,11.1111111111111,0
"2492",3,46,1623,20072014,0.317333333333333,0.177361230749111,5,41,20,0
"2493",3,46,1660,20072007,1.58887573964497,NA,1,169,100,0
"2494",3,46,1661,20072013,0.649775641025641,0.293655469353341,4,705,25,0
"2495",3,46,1662,20072013,0.492941484899329,0.319864634652594,4,451,25,0
"2496",3,46,1694,20072007,0.727142857142857,NA,1,7,0,0
"2497",3,46,1698,20072007,1.66984,NA,1,125,100,0
"2498",3,46,1699,20072007,1.55161953727506,NA,1,389,100,0
"2499",3,46,1700,20072007,0.930905511811024,NA,1,508,100,0
"2500",3,46,1732,20062014,0.981580841638981,0.478501985507186,9,5446,11.1111111111111,0
"2501",3,46,1733,20062014,1.07331020336912,0.554896212040858,9,1287,11.1111111111111,0
"2502",3,46,1734,20072007,0.304096385542169,NA,1,166,100,0
"2503",3,46,1737,20072007,1.97353159851301,NA,1,269,100,0
"2504",3,46,1738,20072007,0.957816764132554,NA,1,513,100,0
"2505",3,46,1771,20072007,0.474782608695652,NA,1,46,100,0
"2506",3,46,1772,20062014,1.37567449563385,1.82085412541338,9,751,11.1111111111111,0
"2507",3,46,1773,20062014,1.81558884627677,1.52176759956021,9,632,11.1111111111111,0
"2508",3,47,1514,20062014,0.97412037037037,0.489241921622442,8,46,0,62.5
"2509",3,47,1516,20092014,2.03399305555556,3.29001859168344,6,8,0,0
"2510",3,47,1517,20062007,1.19241421568627,0.532219170182787,2,33,50,100
"2511",3,47,1554,20062008,1.886875,0.131468568011521,3,24,0,100
"2512",3,47,1555,20062007,1.47520833333333,0.415130606121602,2,32,50,100
"2513",3,47,1556,20062014,1.23470164609053,0.61945693839781,9,72,0,88.8888888888889
"2514",3,47,1588,20122014,0.394375,0.195003004784542,3,4,0,0
"2515",3,47,1627,20062010,1.19561904761905,0.273176748770085,5,38,0,90
"2516",3,47,1664,20092014,0.5228125,0.199641279862157,4,5,0,0
"2517",3,47,1740,20122014,0.662291666666667,0.414370915012544,3,4,0,0
"2518",3,47,1777,20122014,0.449791666666667,0.163783791042744,3,4,0,0
"2519",3,51,4332,20062014,7.54621551496551,1.93511829351982,9,284,88.8888888888889,100
"2520",3,51,4634,20062006,5.97142857142857,NA,1,14,50,100
"2521",3,51,4637,20072014,9.48715029761905,2.50511241001055,8,59,0,93.75
"2522",3,57,35837,20062006,5.83333333333333,NA,1,3,0,0
"2523",3,57,35838,20062006,5.7,NA,1,2,0,0
"2524",3,57,36063,20072014,13.335,5.51485539248311,6,13,0,0
"2525",3,57,36285,20062006,19,NA,1,1,0,0
"2526",3,57,36286,20062006,9,NA,1,1,0,0
"2527",3,57,36510,20072014,10.3076116071429,2.58181700624403,8,62,0,100
"2528",3,59,42220,20122012,1,NA,1,2,0,0
"2529",3,59,42443,20122012,1,NA,1,1,0,0
"2530",3,60,5843,20062007,1.37083333333333,0.863259528698577,2,16,0,100
"2531",3,60,5847,20062014,1.67491916519694,0.727312715888115,9,77,0,100
"2532",3,60,5922,20072007,3.97222222222222,NA,1,6,0,0
"2533",3,60,5996,20062014,1.37413580246914,0.620552101629479,9,73,0,88.8888888888889
"2534",3,60,5997,20062014,1.53862580834803,0.41976901450279,9,75,0,94.4444444444444
"2535",3,60,6070,20102010,0.8,NA,1,1,0,0
"2536",3,60,6071,20082008,1.43333333333333,NA,1,1,0,0
"2537",3,61,1052,20092009,1.11,NA,1,1,0,0
"2538",3,61,1053,20062014,8.00747081930415,7.88828256023375,9,93,11.1111111111111,11.1111111111111
"2539",3,61,1090,20092014,1.71775793650794,0.398763212781376,6,43,8.33333333333333,25
"2540",3,61,1091,20062014,3.16792882825236,1.49897982454467,9,118,22.2222222222222,100
"2541",3,61,1092,20062014,6.17699986167306,2.25697915572119,9,101,16.6666666666667,100
"2542",3,61,1128,20092014,1.51,0.686197250553124,4,4,0,0
"2543",3,61,1129,20112014,0.67265625,0.324038792929051,4,6,0,0
"2544",3,61,1130,20062014,1.95555453805454,0.540043481958062,9,121,33.3333333333333,100
"2545",3,61,1131,20062014,4.97747836538462,1.55034816382219,9,126,33.3333333333333,94.4444444444444
"2546",3,61,1167,20102010,2.075,NA,1,2,0,0
"2547",3,61,1169,20092014,0.537111111111111,0.130692835625946,5,6,0,0
"2548",3,61,1204,20092014,1.45185317460317,0.516673990329193,6,44,8.33333333333333,16.6666666666667
"2549",3,61,1205,20102011,0.3625,0.0176776695296637,2,3,0,0
"2550",3,61,1208,20062014,3.68230214230214,1.33832974525245,9,118,27.7777777777778,100
"2551",3,61,1241,20102010,2.99,NA,1,1,0,0
"2552",3,61,1242,20112011,0.65,NA,1,1,0,0
"2553",3,61,1247,20062014,1.80474537037037,0.760093269327503,9,125,38.8888888888889,0
"2554",3,61,1248,20092014,1.76185185185185,0.903297571156711,4,6,0,0
"2555",3,61,1249,20132014,2.978,2.90196622998959,2,6,0,0
"2556",3,62,31798,20062006,3.25,NA,1,6,0,0
"2557",3,62,31799,20062006,2.15,NA,1,6,0,0
"2558",3,62,31800,20062006,2.025,NA,1,12,0,0
"2559",3,62,31801,20062006,1.98333333333333,NA,1,6,0,0
"2560",3,63,1387,20082009,1.15791666666667,0.116083363244792,2,5,0,0
"2561",3,63,1500,20082008,1.69,NA,1,5,0,0
"2562",3,63,1501,20082012,1.80925,1.06296098823052,3,10,0,0
"2563",3,63,1578,20072012,1.61003252635046,1.0246215245713,4,262,25,0
"2564",3,63,1581,20062007,1.63308943089431,0.046795521941939,2,124,50,0
"2565",3,63,1582,20072007,1.34753086419753,NA,1,81,100,0
"2566",3,63,1615,20072007,2.50491071428571,NA,1,112,100,0
"2567",3,63,1616,20072007,2.00162436548223,NA,1,197,100,0
"2568",3,63,1617,20072007,1.4518045112782,NA,1,399,100,0
"2569",3,63,1618,20072007,1.72227871939736,NA,1,531,100,0
"2570",3,63,1619,20072007,1.71135135135135,NA,1,74,100,0
"2571",3,63,1620,20062014,1.38490543993478,0.522011242033491,9,834,11.1111111111111,0
"2572",3,63,1621,20062014,1.68242494921081,0.910445241171026,9,270,11.1111111111111,0
"2573",3,63,1656,20072007,2.21545454545455,NA,1,143,100,0
"2574",3,63,1657,20072007,2.28017482517483,NA,1,572,100,0
"2575",3,63,1658,20062014,2.11931256181998,1.54484901580313,9,348,11.1111111111111,0
"2576",3,63,1659,20072007,0.366377952755906,NA,1,127,100,0
"2577",3,63,1695,20072014,1.74672710622711,1.74669594667145,4,199,25,0
"2578",3,63,1696,20072007,0.29009900990099,NA,1,404,100,0
"2579",3,63,1734,20072007,3.8775,NA,1,8,0,0
"2580",3,63,1735,20072010,1.01597883597884,0.459762811255531,3,129,33.3333333333333,0
"2581",3,64,4100,20102010,1.75,NA,1,1,0,0
"2582",3,64,4174,20112014,2.91860416666667,1.14853204089321,4,36,0,37.5
