UnitID,Code.x,Description,IndicatorID,CategoryID,Name,Code.y,Parameters,Units,YearMin,YearMax,MonthMin,MonthMax,DepthMin,DepthMax,Metric,Response,Applied,Comments,ACDEV,GTC_HM,GTC_ML,STC_HM,STC_ML,GSC_HM,GSC_ML,SSC_HM,SSC_ML,IW,ET,EQR_HG,EQR_GM,EQR_MP,EQR_PB,W,Thres,Period,ES,SD,N,NM,GridArea,EQR,EQRS,GTC,NMP,STC,NG,GSC,UnitArea,SSC,C,SE,CI,BEST,EQRS_Class
1,ADPM,Adour plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.7,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2013,1.44642965659528,,13659,8,283205723.888188,0.783538506809286,0.764995539024874,100,8,100,,100,,100,,,,1.13333333333333,Good
1,ADPM,Adour plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.7,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2014,1.67518724410846,,17874,8,283205723.888188,0.676541286545252,0.613940639828592,100,8,100,,100,,100,,,,1.13333333333333,Good
2,ASS,Atlantic Seasonally Stratified,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.6,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2006,8.84137931034483,2.56621050224433,116,1,27378278692.4605,0.87467498699948,0.869226073390762,100,4,0,60.3613568898474,100,217300884803.446,0,50,0.238266663523881,0.466994079223331,7.73333333333333,High
2,ASS,Atlantic Seasonally Stratified,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.6,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2007,9.84171052631579,4.62949626868349,76,2,31497034393.9573,0.785771265335954,0.768147668709582,100,4,0,60.3613568898474,100,217300884803.446,0,50,0.531039641965525,1.04081857261547,7.73333333333333,Good
2,ASS,Atlantic Seasonally Stratified,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.6,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2008,8.1395,2.74668541327427,80,1,21118614663.7116,0.950099309949424,0.947929714729833,100,4,0,60.3613568898474,100,217300884803.446,0,50,0.307088764844419,0.601882919151951,7.73333333333333,High
2,ASS,Atlantic Seasonally Stratified,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.6,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2009,10.0739047619048,2.83830715230795,105,2,42079972267.8171,0.767659960671608,0.742578768006976,100,4,0,60.3613568898474,100,217300884803.446,0,50,0.276990415698768,0.542891238832362,7.73333333333333,Good
2,ASS,Atlantic Seasonally Stratified,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.6,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2010,7.78325,1.70617639317141,40,1,20784967297.7701,0.993586655103374,0.993307814020912,100,4,0,60.3613568898474,50,217300884803.446,0,37.5,0.26977017462163,0.528739826361476,7.73333333333333,High
2,ASS,Atlantic Seasonally Stratified,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.6,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2011,7.99641791044776,1.18304396994612,67,2,49104300065.7198,0.967099696381464,0.96566924839805,100,4,0,60.3613568898474,100,217300884803.446,0,50,0.144531824457395,0.283277170556359,7.73333333333333,High
2,ASS,Atlantic Seasonally Stratified,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.6,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2012,7.30318181818182,1.91022657933963,22,2,43326128311.9362,1,1,100,4,0,60.3613568898474,0,217300884803.446,0,25,0.407261675116737,0.798218215512256,7.73333333333333,High
2,ASS,Atlantic Seasonally Stratified,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.6,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2013,9.67142857142857,2.55771766790963,70,3,34180584671.7653,0.799606105366815,0.787679207576679,100,4,50,60.3613568898474,100,217300884803.446,0,62.5,0.305705733128563,0.599172226799397,7.73333333333333,Good
2,ASS,Atlantic Seasonally Stratified,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.6,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2014,8.71,1.16991452679245,3,1,3349321645.18064,0.887868350554918,0.88299306144861,0,4,0,60.3613568898474,0,217300884803.446,0,0,0.675450466972474,1.32385858860681,7.73333333333333,High
2,ASS,Atlantic Seasonally Stratified,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2006,2014,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.83,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1,2006,0.548448275862069,0.0753871566535431,116,1,27378278692.4605,1,1,100,4,0,60.3613568898474,100,217300884803.446,0,50,0.00699952177449304,0.0137188105870102,0.553333333333333,High
